,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
70,2017-03-28 00:43:00,2017-03-28 01:42:00,0.5975550109311824,304692.64701694914,-662.2644067796612,7
71,2017-03-28 00:44:00,2017-03-28 01:43:00,0.5967371281709828,304585.972779661,-662.4762711864407,7
72,2017-03-28 00:45:00,2017-03-28 01:44:00,0.6091512019976867,304466.2453220339,-662.3745762711866,7
73,2017-03-28 00:46:00,2017-03-28 01:45:00,0.6122747209822583,304341.0337966102,-662.2033898305086,7
74,2017-03-28 00:47:00,2017-03-28 01:46:00,0.6130524498859883,304214.66023728816,-662.0322033898307,7
75,2017-03-28 00:48:00,2017-03-28 01:47:00,0.6126344351126504,304104.4209152543,-661.5474576271188,7
76,2017-03-28 00:49:00,2017-03-28 01:48:00,0.6125308110817734,304013.5595593221,-661.2389830508475,7
77,2017-03-28 00:50:00,2017-03-28 01:49:00,0.6209670693006903,303922.6164915254,-661.1728813559323,7
78,2017-03-28 00:51:00,2017-03-28 01:50:00,0.6157864887778698,303820.7819152542,-661.2016949152543,7
79,2017-03-28 00:52:00,2017-03-28 01:51:00,0.6052471749591207,303715.6237796609,-661.1000000000003,7
80,2017-03-28 00:53:00,2017-03-28 01:52:00,0.6248107989024388,303588.76201694907,-661.1762711864408,7
81,2017-03-28 00:54:00,2017-03-28 01:53:00,0.6469204855649417,303510.46676271176,-661.1033898305086,7
82,2017-03-28 00:55:00,2017-03-28 01:54:00,0.6640045020667934,303410.4676101695,-660.9813559322034,7
83,2017-03-28 00:56:00,2017-03-28 01:55:00,0.648199455602326,303329.844559322,-660.7949152542371,7
84,2017-03-28 00:57:00,2017-03-28 01:56:00,0.6428261981538523,303224.2743898306,-660.5101694915253,7
85,2017-03-28 00:58:00,2017-03-28 01:57:00,0.6381252031209376,303106.7299830509,-660.3745762711862,7
86,2017-03-28 00:59:00,2017-03-28 01:58:00,0.631058383740492,303006.3991355932,-660.1677966101695,7
87,2017-03-28 01:00:00,2017-03-28 01:59:00,0.620341404416693,302911.3894745762,-659.9610169491525,7
