,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
548,2022-12-24 07:39:00,2022-12-24 08:38:00,0.6552703231677633,275282.9951355932,-607.9745762711862,7
549,2022-12-24 07:40:00,2022-12-24 08:39:00,0.6563826799324015,275255.87064406776,-607.4779661016947,7
550,2022-12-24 07:41:00,2022-12-24 08:40:00,0.6563842800267735,275232.9996271187,-606.8796610169491,7
551,2022-12-24 07:42:00,2022-12-24 08:41:00,0.6581901143847935,275216.53979661013,-606.2813559322033,7
552,2022-12-24 07:43:00,2022-12-24 08:42:00,0.6580570680601768,275191.3590169492,-605.6830508474575,7
553,2022-12-24 07:44:00,2022-12-24 08:43:00,0.6538996882283122,275161.78077966097,-605.0847457627116,7
554,2022-12-24 07:45:00,2022-12-24 08:44:00,0.6494180565542286,275132.12942372885,-604.5254237288133,7
555,2022-12-24 07:46:00,2022-12-24 08:45:00,0.6348931651960584,275109.9717288135,-604.5508474576269,7
556,2022-12-24 07:47:00,2022-12-24 08:46:00,0.6176577064093492,275074.7679322035,-604.5762711864404,7
557,2022-12-24 07:48:00,2022-12-24 08:47:00,0.608130500539469,275033.0067457628,-604.4627118644066,7
558,2022-12-24 07:49:00,2022-12-24 08:48:00,0.5896711750967543,274978.1968135594,-604.3491525423727,7
559,2022-12-24 07:50:00,2022-12-24 08:49:00,0.5610193757233612,274935.20596610167,-604.1186440677965,7
560,2022-12-24 07:51:00,2022-12-24 08:50:00,0.5221576865392106,274869.44020338985,-603.8525423728813,7
561,2022-12-24 07:52:00,2022-12-24 08:51:00,0.500955325515247,274817.6542711865,-603.5372881355931,7
562,2022-12-24 07:53:00,2022-12-24 08:52:00,0.48364497400707934,274771.1986779662,-603.222033898305,7
563,2022-12-24 07:54:00,2022-12-24 08:53:00,0.5138140967457764,274730.07494915253,-602.9067796610168,7
564,2022-12-24 07:55:00,2022-12-24 08:54:00,0.5207321486240648,274720.22901694913,-602.6050847457625,7
565,2022-12-24 07:56:00,2022-12-24 08:55:00,0.5080483428947068,274712.47003389825,-602.3050847457625,7
566,2022-12-24 07:57:00,2022-12-24 08:56:00,0.4857083131375204,274698.1513898305,-601.9491525423728,7
567,2022-12-24 07:58:00,2022-12-24 08:57:00,0.47014531506509966,274690.2436949153,-601.5084745762712,7
568,2022-12-24 07:59:00,2022-12-24 08:58:00,0.4358266796278449,274709.2875254237,-601.0677966101695,7
569,2022-12-24 08:00:00,2022-12-24 08:59:00,0.3837937602562319,274731.50116949144,-600.6491525423728,7
570,2022-12-24 08:01:00,2022-12-24 09:00:00,0.31515408612460233,274720.1276949152,-600.2305084745761,7
571,2022-12-24 08:02:00,2022-12-24 09:01:00,0.297429146007722,274744.3540677966,-599.8118644067795,7
572,2022-12-24 08:03:00,2022-12-24 09:02:00,0.24573174395034447,274773.9123728813,-599.4627118644066,7
573,2022-12-24 08:04:00,2022-12-24 09:03:00,0.21521681011999166,274791.50467796606,-599.1881355932202,7
574,2022-12-24 08:05:00,2022-12-24 09:04:00,0.17275725565823144,274815.50766101695,-599.0508474576271,7
575,2022-12-24 08:06:00,2022-12-24 09:05:00,0.136026340025629,274824.301559322,-599.2237288135593,7
576,2022-12-24 08:07:00,2022-12-24 09:06:00,0.12123157786813901,274829.77776271186,-599.3966101694916,7
577,2022-12-24 08:08:00,2022-12-24 09:07:00,0.10353200278272966,274831.93522033904,-599.5694915254238,7
578,2022-12-24 08:09:00,2022-12-24 09:08:00,0.08696037635095559,274821.0449830509,-599.742372881356,7
579,2022-12-24 08:10:00,2022-12-24 09:09:00,0.09633434478190903,274787.37803389836,-599.9152542372884,7
580,2022-12-24 08:11:00,2022-12-24 09:10:00,0.1116404502920803,274753.6370169491,-600.0881355932205,7
581,2022-12-24 08:12:00,2022-12-24 09:11:00,0.08348932824330126,274753.3308983051,-600.2610169491527,7
582,2022-12-24 08:13:00,2022-12-24 09:12:00,0.07372919036094674,274741.05808474583,-600.4338983050849,7
583,2022-12-24 08:14:00,2022-12-24 09:13:00,0.05273454226177656,274728.7121525424,-600.9322033898308,7
584,2022-12-24 08:15:00,2022-12-24 09:14:00,0.03450096321355065,274718.4517288136,-601.4305084745764,7
585,2022-12-24 08:16:00,2022-12-24 09:15:00,0.015495619119114278,274704.8723389831,-601.9288135593221,7
586,2022-12-24 08:17:00,2022-12-24 09:16:00,0.002030271830894424,274685.81138983055,-602.4271186440677,7
587,2022-12-24 08:18:00,2022-12-24 09:17:00,0.004912755718326969,274623.4337627119,-602.5033898305086,7
588,2022-12-24 08:19:00,2022-12-24 09:18:00,0.003635915023446156,274540.44037288136,-602.4508474576271,7
589,2022-12-24 08:20:00,2022-12-24 09:19:00,0.0004313279103304651,274472.5052881356,-602.3593220338983,7
590,2022-12-24 08:21:00,2022-12-24 09:20:00,-0.005373651371811432,274409.89984745765,-602.5661016949151,7
591,2022-12-24 08:22:00,2022-12-24 09:21:00,-0.02000155696503872,274345.0563559322,-602.3932203389832,7
592,2022-12-24 08:23:00,2022-12-24 09:22:00,-0.03017256437902973,274262.8411694915,-602.1084745762713,7
593,2022-12-24 08:24:00,2022-12-24 09:23:00,-0.04862894296920244,274178.38530508475,-602.2186440677967,7
594,2022-12-24 08:25:00,2022-12-24 09:24:00,-0.02698453153678197,274071.15244067804,-602.3288135593219,7
595,2022-12-24 08:26:00,2022-12-24 09:25:00,0.016405275282814186,273968.1671186441,-602.4389830508475,7
596,2022-12-24 08:27:00,2022-12-24 09:26:00,0.09210155700681844,273882.40067796607,-602.0,7
597,2022-12-24 08:28:00,2022-12-24 09:27:00,0.131280296716462,273806.286440678,-601.5627118644069,7
598,2022-12-24 08:29:00,2022-12-24 09:28:00,0.15529268768496868,273739.82610169484,-601.328813559322,7
599,2022-12-24 08:30:00,2022-12-24 09:29:00,0.19367182553367765,273659.23610169487,-601.2762711864407,7
600,2022-12-24 08:31:00,2022-12-24 09:30:00,0.22540738897702783,273618.5662711864,-601.1474576271187,7
601,2022-12-24 08:32:00,2022-12-24 09:31:00,0.22373250237045827,273568.0912711864,-600.6864406779661,7
602,2022-12-24 08:33:00,2022-12-24 09:32:00,0.2487633686710504,273525.1061864407,-600.4237288135594,7
603,2022-12-24 08:34:00,2022-12-24 09:33:00,0.2860833233422291,273493.935338983,-600.4559322033898,7
604,2022-12-24 08:35:00,2022-12-24 09:34:00,0.3029555642357476,273439.9836440678,-600.557627118644,7
605,2022-12-24 08:36:00,2022-12-24 09:35:00,0.3120897492778613,273376.2268644067,-600.6593220338982,7
606,2022-12-24 08:37:00,2022-12-24 09:36:00,0.3185000978179833,273289.6901864407,-600.7610169491525,7
607,2022-12-24 08:38:00,2022-12-24 09:37:00,0.31814860057939087,273193.34655932203,-600.8627118644067,7
608,2022-12-24 08:39:00,2022-12-24 09:38:00,0.31144346722774424,273080.70994915254,-600.9644067796609,7
609,2022-12-24 08:40:00,2022-12-24 09:39:00,0.31300368296843223,273003.6685084746,-601.1677966101694,7
610,2022-12-24 08:41:00,2022-12-24 09:40:00,0.29892743062873744,272849.7982711864,-601.1796610169491,7
611,2022-12-24 08:42:00,2022-12-24 09:41:00,0.2937297208865793,272692.60488135595,-601.1915254237289,7
612,2022-12-24 08:43:00,2022-12-24 09:42:00,0.2996414721102573,272589.3853050847,-601.6915254237289,7
613,2022-12-24 08:44:00,2022-12-24 09:43:00,0.2933067969357517,272464.4672711864,-602.3559322033898,7
614,2022-12-24 08:45:00,2022-12-24 09:44:00,0.313405908730707,272380.55032203393,-602.4355932203389,7
615,2022-12-24 08:46:00,2022-12-24 09:45:00,0.32425632634408463,272277.0963389831,-602.0779661016949,7
616,2022-12-24 08:47:00,2022-12-24 09:46:00,0.35379673509675363,272211.39972881356,-601.8271186440677,7
617,2022-12-24 08:48:00,2022-12-24 09:47:00,0.4049615281628038,272146.706779661,-601.4847457627119,7
618,2022-12-24 08:49:00,2022-12-24 09:48:00,0.4713124131413141,272073.28601694916,-601.2593220338983,7
619,2022-12-24 08:50:00,2022-12-24 09:49:00,0.5452529743757023,272011.678220339,-601.1203389830509,7
620,2022-12-24 08:51:00,2022-12-24 09:50:00,0.5466047787080722,271941.34279661014,-600.9389830508475,7
621,2022-12-24 08:52:00,2022-12-24 09:51:00,0.5831385368435298,271880.6586440678,-600.9644067796611,7
622,2022-12-24 08:53:00,2022-12-24 09:52:00,0.6029918903703666,271817.7338983051,-600.8898305084746,7
623,2022-12-24 08:54:00,2022-12-24 09:53:00,0.5936637022640685,271705.00067796616,-600.693220338983,7
624,2022-12-24 08:55:00,2022-12-24 09:54:00,0.5945242727020726,271578.13355932204,-600.2949152542371,7
625,2022-12-24 08:56:00,2022-12-24 09:55:00,0.6028733939198301,271468.4838983051,-599.9525423728813,7
626,2022-12-24 08:57:00,2022-12-24 09:56:00,0.601182726923119,271373.88915254234,-599.6949152542371,7
627,2022-12-24 08:58:00,2022-12-24 09:57:00,0.6112337206061567,271274.8914237288,-599.5847457627117,7
628,2022-12-24 08:59:00,2022-12-24 09:58:00,0.6251102050823928,271174.7312542373,-599.5118644067796,7
629,2022-12-24 09:00:00,2022-12-24 09:59:00,0.6201895958315541,271071.2508305085,-599.5847457627119,7
630,2022-12-24 09:01:00,2022-12-24 10:00:00,0.6048817086808423,270929.8521864406,-599.5440677966103,7
631,2022-12-24 09:02:00,2022-12-24 10:01:00,0.604561442566066,270822.96523728815,-599.4338983050849,7
632,2022-12-24 09:03:00,2022-12-24 10:02:00,0.6033190792940386,270647.893779661,-599.1983050847459,7
633,2022-12-24 09:04:00,2022-12-24 10:03:00,0.5921737126056195,270473.8232542373,-598.6254237288138,7
634,2022-12-24 09:05:00,2022-12-24 10:04:00,0.5824540484573376,270235.8901016949,-597.6559322033899,7
635,2022-12-24 09:06:00,2022-12-24 10:05:00,0.5782647068286336,270059.4956949153,-596.8101694915255,7
636,2022-12-24 09:07:00,2022-12-24 10:06:00,0.5638176961602329,269845.1851864407,-596.1355932203389,7
