,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
0,2015-11-11 00:36:00,2015-11-11 01:35:00,0.2478885895152919,322921.1935423729,-661.8576271186441,8
1,2015-11-11 00:37:00,2015-11-11 01:36:00,0.27368619176458786,322869.6298135593,-661.4474576271185,8
2,2015-11-11 00:38:00,2015-11-11 01:37:00,0.32349103675423885,322810.46220338985,-660.8406779661017,8
3,2015-11-11 00:39:00,2015-11-11 01:38:00,0.31791859503012504,322749.09881355934,-660.8050847457627,8
4,2015-11-11 00:40:00,2015-11-11 01:39:00,0.329506755357051,322690.9418644068,-660.5762711864406,8
5,2015-11-11 00:41:00,2015-11-11 01:40:00,0.3218371054548536,322617.61550847464,-660.7084745762711,8
6,2015-11-11 00:42:00,2015-11-11 01:41:00,0.3220946652750373,322557.22601694916,-660.7338983050848,8
7,2015-11-11 00:43:00,2015-11-11 01:42:00,0.3113754049016176,322511.9357627118,-660.5186440677967,8
8,2015-11-11 00:44:00,2015-11-11 01:43:00,0.30715611449336333,322457.9605084746,-660.3118644067798,8
9,2015-11-11 00:45:00,2015-11-11 01:44:00,0.3155231328451932,322397.4652542373,-660.2237288135594,8
10,2015-11-11 00:46:00,2015-11-11 01:45:00,0.32529968553577976,322389.90542372875,-660.1355932203393,8
11,2015-11-11 00:47:00,2015-11-11 01:46:00,0.31563789643255863,322381.2288983051,-659.9474576271188,8
12,2015-11-11 00:48:00,2015-11-11 01:47:00,0.30976756703112945,322361.70601694915,-659.7593220338986,8
13,2015-11-11 00:49:00,2015-11-11 01:48:00,0.31915156882470924,322290.25872881355,-659.3440677966104,8
14,2015-11-11 00:50:00,2015-11-11 01:49:00,0.37210127787674396,322271.74635593226,-658.9254237288137,8
15,2015-11-11 00:51:00,2015-11-11 01:50:00,0.46844005935116184,322243.47042372875,-658.5338983050848,8
16,2015-11-11 00:52:00,2015-11-11 01:51:00,0.46488850103252866,322209.7538135593,-658.5559322033898,8
17,2015-11-11 00:53:00,2015-11-11 01:52:00,0.47820852633862987,322106.81567796605,-658.4796610169492,8
18,2015-11-11 00:54:00,2015-11-11 01:53:00,0.4925917180758971,322056.8134745763,-658.3932203389829,8
19,2015-11-11 00:55:00,2015-11-11 01:54:00,0.5437052711827827,322019.7477966102,-658.1661016949151,8
20,2015-11-11 00:56:00,2015-11-11 01:55:00,0.5162869486968357,321978.3235593221,-658.271186440678,8
21,2015-11-11 00:57:00,2015-11-11 01:56:00,0.4878492076659041,321956.3218644068,-658.3762711864406,8
22,2015-11-11 00:58:00,2015-11-11 01:57:00,0.47247301404326925,321914.82644067804,-658.3949152542372,8
23,2015-11-11 00:59:00,2015-11-11 01:58:00,0.4678510927860168,321894.91762711864,-658.3491525423728,8
24,2015-11-11 01:00:00,2015-11-11 01:59:00,0.46878962856430884,321853.35194915254,-658.2762711864407,8
25,2015-11-11 01:01:00,2015-11-11 02:00:00,0.45969306564794404,321824.72364406777,-658.2491525423729,8
26,2015-11-11 01:02:00,2015-11-11 02:01:00,0.44884693291098987,321754.9804237288,-658.222033898305,8
27,2015-11-11 01:03:00,2015-11-11 02:02:00,0.458003450218785,321726.2821186441,-658.0983050847458,8
