,Start,Stop,Pearson,expected-arrival
99,2022-03-01 16:10:00,2022-03-01 17:10:00,23,8
100,2022-03-01 16:11:00,2022-03-01 17:11:00,23,8
101,2022-03-01 16:12:00,2022-03-01 17:12:00,23,8
102,2022-03-01 16:13:00,2022-03-01 17:13:00,23,8
103,2022-03-01 16:14:00,2022-03-01 17:14:00,23,8
104,2022-03-01 16:15:00,2022-03-01 17:15:00,23,8
105,2022-03-01 16:16:00,2022-03-01 17:16:00,23,8
106,2022-03-01 16:17:00,2022-03-01 17:17:00,23,8
107,2022-03-01 16:18:00,2022-03-01 17:18:00,23,8
108,2022-03-01 16:19:00,2022-03-01 17:19:00,23,8
109,2022-03-01 16:20:00,2022-03-01 17:20:00,23,8
110,2022-03-01 16:21:00,2022-03-01 17:21:00,23,8
111,2022-03-01 16:22:00,2022-03-01 17:22:00,23,8
112,2022-03-01 16:23:00,2022-03-01 17:23:00,23,8
113,2022-03-01 16:24:00,2022-03-01 17:24:00,23,8
114,2022-03-01 16:25:00,2022-03-01 17:25:00,23,8
115,2022-03-01 16:26:00,2022-03-01 17:26:00,23,8
116,2022-03-01 16:27:00,2022-03-01 17:27:00,22,8
117,2022-03-01 16:28:00,2022-03-01 17:28:00,22,8
118,2022-03-01 16:29:00,2022-03-01 17:29:00,22,8
119,2022-03-01 16:30:00,2022-03-01 17:30:00,22,8
120,2022-03-01 16:31:00,2022-03-01 17:31:00,21,8
121,2022-03-01 16:32:00,2022-03-01 17:32:00,21,8
122,2022-03-01 16:33:00,2022-03-01 17:33:00,21,8
123,2022-03-01 16:34:00,2022-03-01 17:34:00,21,8
124,2022-03-01 16:35:00,2022-03-01 17:35:00,21,8
125,2022-03-01 16:36:00,2022-03-01 17:36:00,22,8
126,2022-03-01 16:37:00,2022-03-01 17:37:00,22,8
127,2022-03-01 16:38:00,2022-03-01 17:38:00,22,8
128,2022-03-01 16:39:00,2022-03-01 17:39:00,22,8
129,2022-03-01 16:40:00,2022-03-01 17:40:00,22,8
