,Start,Stop,Pearson,expected-arrival
289,2017-02-25 04:20:00,2017-02-25 05:20:00,5,8
290,2017-02-25 04:21:00,2017-02-25 05:21:00,5,8
291,2017-02-25 04:22:00,2017-02-25 05:22:00,5,8
292,2017-02-25 04:23:00,2017-02-25 05:23:00,5,8
293,2017-02-25 04:24:00,2017-02-25 05:24:00,5,8
294,2017-02-25 04:25:00,2017-02-25 05:25:00,5,8
295,2017-02-25 04:26:00,2017-02-25 05:26:00,5,8
296,2017-02-25 04:27:00,2017-02-25 05:27:00,5,8
297,2017-02-25 04:28:00,2017-02-25 05:28:00,5,8
298,2017-02-25 04:29:00,2017-02-25 05:29:00,5,8
299,2017-02-25 04:30:00,2017-02-25 05:30:00,5,8
300,2017-02-25 04:31:00,2017-02-25 05:31:00,5,8
301,2017-02-25 04:32:00,2017-02-25 05:32:00,5,8
302,2017-02-25 04:33:00,2017-02-25 05:33:00,5,8
303,2017-02-25 04:34:00,2017-02-25 05:34:00,5,8
304,2017-02-25 04:35:00,2017-02-25 05:35:00,5,8
305,2017-02-25 04:36:00,2017-02-25 05:36:00,5,8
306,2017-02-25 04:37:00,2017-02-25 05:37:00,5,8
307,2017-02-25 04:38:00,2017-02-25 05:38:00,5,8
308,2017-02-25 04:39:00,2017-02-25 05:39:00,5,8
309,2017-02-25 04:40:00,2017-02-25 05:40:00,5,8
310,2017-02-25 04:41:00,2017-02-25 05:41:00,5,8
311,2017-02-25 04:42:00,2017-02-25 05:42:00,5,8
312,2017-02-25 04:43:00,2017-02-25 05:43:00,5,8
313,2017-02-25 04:44:00,2017-02-25 05:44:00,5,8
314,2017-02-25 04:45:00,2017-02-25 05:45:00,5,8
315,2017-02-25 04:46:00,2017-02-25 05:46:00,5,8
316,2017-02-25 04:47:00,2017-02-25 05:47:00,5,8
317,2017-02-25 04:48:00,2017-02-25 05:48:00,5,8
318,2017-02-25 04:49:00,2017-02-25 05:49:00,5,8
319,2017-02-25 04:50:00,2017-02-25 05:50:00,5,8
320,2017-02-25 04:51:00,2017-02-25 05:51:00,5,8
321,2017-02-25 04:52:00,2017-02-25 05:52:00,5,8
322,2017-02-25 04:53:00,2017-02-25 05:53:00,5,8
323,2017-02-25 04:54:00,2017-02-25 05:54:00,5,8
324,2017-02-25 04:55:00,2017-02-25 05:55:00,5,8
325,2017-02-25 04:56:00,2017-02-25 05:56:00,5,8
326,2017-02-25 04:57:00,2017-02-25 05:57:00,5,8
327,2017-02-25 04:58:00,2017-02-25 05:58:00,5,8
328,2017-02-25 04:59:00,2017-02-25 05:59:00,9,8
