,Start,Stop,Pearson,expected-arrival
149,2015-12-10 02:06:00,2015-12-10 03:06:00,11,11
150,2015-12-10 02:07:00,2015-12-10 03:07:00,11,11
151,2015-12-10 02:08:00,2015-12-10 03:08:00,11,11
152,2015-12-10 02:09:00,2015-12-10 03:09:00,11,11
153,2015-12-10 02:10:00,2015-12-10 03:10:00,11,11
154,2015-12-10 02:11:00,2015-12-10 03:11:00,11,11
155,2015-12-10 02:12:00,2015-12-10 03:12:00,11,11
156,2015-12-10 02:13:00,2015-12-10 03:13:00,11,11
157,2015-12-10 02:14:00,2015-12-10 03:14:00,11,11
158,2015-12-10 02:15:00,2015-12-10 03:15:00,11,11
159,2015-12-10 02:16:00,2015-12-10 03:16:00,11,11
160,2015-12-10 02:17:00,2015-12-10 03:17:00,11,11
161,2015-12-10 02:18:00,2015-12-10 03:18:00,11,11
162,2015-12-10 02:19:00,2015-12-10 03:19:00,11,11
163,2015-12-10 02:20:00,2015-12-10 03:20:00,11,11
164,2015-12-10 02:21:00,2015-12-10 03:21:00,11,11
165,2015-12-10 02:22:00,2015-12-10 03:22:00,11,11
166,2015-12-10 02:23:00,2015-12-10 03:23:00,11,11
167,2015-12-10 02:24:00,2015-12-10 03:24:00,11,11
168,2015-12-10 02:25:00,2015-12-10 03:25:00,11,11
169,2015-12-10 02:26:00,2015-12-10 03:26:00,11,11
170,2015-12-10 02:27:00,2015-12-10 03:27:00,9,11
171,2015-12-10 02:28:00,2015-12-10 03:28:00,10,11
172,2015-12-10 02:29:00,2015-12-10 03:29:00,11,11
173,2015-12-10 02:30:00,2015-12-10 03:30:00,11,11
174,2015-12-10 02:31:00,2015-12-10 03:31:00,11,11
175,2015-12-10 02:32:00,2015-12-10 03:32:00,11,11
176,2015-12-10 02:33:00,2015-12-10 03:33:00,11,11
177,2015-12-10 02:34:00,2015-12-10 03:34:00,11,11
178,2015-12-10 02:35:00,2015-12-10 03:35:00,11,11
179,2015-12-10 02:36:00,2015-12-10 03:36:00,11,11
180,2015-12-10 02:37:00,2015-12-10 03:37:00,11,11
181,2015-12-10 02:38:00,2015-12-10 03:38:00,11,11
182,2015-12-10 02:39:00,2015-12-10 03:39:00,11,11
183,2015-12-10 02:40:00,2015-12-10 03:40:00,11,11
184,2015-12-10 02:41:00,2015-12-10 03:41:00,11,11
185,2015-12-10 02:42:00,2015-12-10 03:42:00,11,11
186,2015-12-10 02:43:00,2015-12-10 03:43:00,11,11
187,2015-12-10 02:44:00,2015-12-10 03:44:00,12,11
188,2015-12-10 02:45:00,2015-12-10 03:45:00,12,10
189,2015-12-10 02:46:00,2015-12-10 03:46:00,12,10
190,2015-12-10 02:47:00,2015-12-10 03:47:00,12,10
191,2015-12-10 02:48:00,2015-12-10 03:48:00,12,10
192,2015-12-10 02:49:00,2015-12-10 03:49:00,12,10
193,2015-12-10 02:50:00,2015-12-10 03:50:00,12,10
194,2015-12-10 02:51:00,2015-12-10 03:51:00,12,10
195,2015-12-10 02:52:00,2015-12-10 03:52:00,12,10
196,2015-12-10 02:53:00,2015-12-10 03:53:00,30,10
197,2015-12-10 02:54:00,2015-12-10 03:54:00,30,10
198,2015-12-10 02:55:00,2015-12-10 03:55:00,30,10
199,2015-12-10 02:56:00,2015-12-10 03:56:00,30,10
200,2015-12-10 02:57:00,2015-12-10 03:57:00,30,10
201,2015-12-10 02:58:00,2015-12-10 03:58:00,30,10
202,2015-12-10 02:59:00,2015-12-10 03:59:00,30,10
203,2015-12-10 03:00:00,2015-12-10 04:00:00,27,10
204,2015-12-10 03:01:00,2015-12-10 04:01:00,27,10
205,2015-12-10 03:02:00,2015-12-10 04:02:00,27,10
206,2015-12-10 03:03:00,2015-12-10 04:03:00,27,10
207,2015-12-10 03:04:00,2015-12-10 04:04:00,27,10
208,2015-12-10 03:05:00,2015-12-10 04:05:00,27,10
209,2015-12-10 03:06:00,2015-12-10 04:06:00,27,10
210,2015-12-10 03:07:00,2015-12-10 04:07:00,27,10
211,2015-12-10 03:08:00,2015-12-10 04:08:00,27,10
212,2015-12-10 03:09:00,2015-12-10 04:09:00,27,10
213,2015-12-10 03:10:00,2015-12-10 04:10:00,27,10
214,2015-12-10 03:11:00,2015-12-10 04:11:00,27,10
215,2015-12-10 03:12:00,2015-12-10 04:12:00,27,10
216,2015-12-10 03:13:00,2015-12-10 04:13:00,27,10
217,2015-12-10 03:14:00,2015-12-10 04:14:00,27,10
218,2015-12-10 03:15:00,2015-12-10 04:15:00,27,10
