,Start,Stop,Pearson,expected-arrival
99,2015-07-15 14:09:00,2015-07-15 15:09:00,17,10
100,2015-07-15 14:10:00,2015-07-15 15:10:00,20,10
101,2015-07-15 14:11:00,2015-07-15 15:11:00,20,10
102,2015-07-15 14:12:00,2015-07-15 15:12:00,20,10
103,2015-07-15 14:13:00,2015-07-15 15:13:00,21,10
104,2015-07-15 14:14:00,2015-07-15 15:14:00,21,10
105,2015-07-15 14:15:00,2015-07-15 15:15:00,21,10
106,2015-07-15 14:16:00,2015-07-15 15:16:00,28,10
107,2015-07-15 14:17:00,2015-07-15 15:17:00,30,10
108,2015-07-15 14:18:00,2015-07-15 15:18:00,30,9
109,2015-07-15 14:19:00,2015-07-15 15:19:00,30,9
110,2015-07-15 14:20:00,2015-07-15 15:20:00,30,9
111,2015-07-15 14:21:00,2015-07-15 15:21:00,30,9
112,2015-07-15 14:22:00,2015-07-15 15:22:00,30,9
113,2015-07-15 14:23:00,2015-07-15 15:23:00,30,9
114,2015-07-15 14:24:00,2015-07-15 15:24:00,30,9
115,2015-07-15 14:25:00,2015-07-15 15:25:00,30,9
116,2015-07-15 14:26:00,2015-07-15 15:26:00,30,9
117,2015-07-15 14:27:00,2015-07-15 15:27:00,30,9
118,2015-07-15 14:28:00,2015-07-15 15:28:00,29,9
119,2015-07-15 14:29:00,2015-07-15 15:29:00,30,9
120,2015-07-15 14:30:00,2015-07-15 15:30:00,29,9
121,2015-07-15 14:31:00,2015-07-15 15:31:00,29,9
122,2015-07-15 14:32:00,2015-07-15 15:32:00,28,9
123,2015-07-15 14:33:00,2015-07-15 15:33:00,28,9
124,2015-07-15 14:34:00,2015-07-15 15:34:00,28,9
125,2015-07-15 14:35:00,2015-07-15 15:35:00,28,9
126,2015-07-15 14:36:00,2015-07-15 15:36:00,28,9
127,2015-07-15 14:37:00,2015-07-15 15:37:00,28,9
128,2015-07-15 14:38:00,2015-07-15 15:38:00,30,9
129,2015-07-15 14:39:00,2015-07-15 15:39:00,30,9
130,2015-07-15 14:40:00,2015-07-15 15:40:00,30,9
131,2015-07-15 14:41:00,2015-07-15 15:41:00,30,9
132,2015-07-15 14:42:00,2015-07-15 15:42:00,30,9
133,2015-07-15 14:43:00,2015-07-15 15:43:00,30,9
134,2015-07-15 14:44:00,2015-07-15 15:44:00,28,9
135,2015-07-15 14:45:00,2015-07-15 15:45:00,29,9
136,2015-07-15 14:46:00,2015-07-15 15:46:00,29,9
137,2015-07-15 14:47:00,2015-07-15 15:47:00,29,9
138,2015-07-15 14:48:00,2015-07-15 15:48:00,27,9
139,2015-07-15 14:49:00,2015-07-15 15:49:00,27,9
140,2015-07-15 14:50:00,2015-07-15 15:50:00,27,9
141,2015-07-15 14:51:00,2015-07-15 15:51:00,27,9
142,2015-07-15 14:52:00,2015-07-15 15:52:00,29,9
143,2015-07-15 14:53:00,2015-07-15 15:53:00,29,9
144,2015-07-15 14:54:00,2015-07-15 15:54:00,27,9
145,2015-07-15 14:55:00,2015-07-15 15:55:00,27,9
146,2015-07-15 14:56:00,2015-07-15 15:56:00,27,9
147,2015-07-15 14:57:00,2015-07-15 15:57:00,27,9
148,2015-07-15 14:58:00,2015-07-15 15:58:00,27,9
149,2015-07-15 14:59:00,2015-07-15 15:59:00,27,9
150,2015-07-15 15:00:00,2015-07-15 16:00:00,29,9
151,2015-07-15 15:01:00,2015-07-15 16:01:00,29,9
152,2015-07-15 15:02:00,2015-07-15 16:02:00,29,9
153,2015-07-15 15:03:00,2015-07-15 16:03:00,29,9
154,2015-07-15 15:04:00,2015-07-15 16:04:00,29,9
155,2015-07-15 15:05:00,2015-07-15 16:05:00,29,9
156,2015-07-15 15:06:00,2015-07-15 16:06:00,29,9
157,2015-07-15 15:07:00,2015-07-15 16:07:00,29,9
158,2015-07-15 15:08:00,2015-07-15 16:08:00,27,9
159,2015-07-15 15:09:00,2015-07-15 16:09:00,27,9
160,2015-07-15 15:10:00,2015-07-15 16:10:00,28,9
161,2015-07-15 15:11:00,2015-07-15 16:11:00,23,9
162,2015-07-15 15:12:00,2015-07-15 16:12:00,23,9
163,2015-07-15 15:13:00,2015-07-15 16:13:00,23,9
164,2015-07-15 15:14:00,2015-07-15 16:14:00,23,9
165,2015-07-15 15:15:00,2015-07-15 16:15:00,23,9
166,2015-07-15 15:16:00,2015-07-15 16:16:00,23,9
167,2015-07-15 15:17:00,2015-07-15 16:17:00,23,9
168,2015-07-15 15:18:00,2015-07-15 16:18:00,23,9
169,2015-07-15 15:19:00,2015-07-15 16:19:00,23,9
170,2015-07-15 15:20:00,2015-07-15 16:20:00,23,9
171,2015-07-15 15:21:00,2015-07-15 16:21:00,23,9
172,2015-07-15 15:22:00,2015-07-15 16:22:00,23,9
173,2015-07-15 15:23:00,2015-07-15 16:23:00,23,9
174,2015-07-15 15:24:00,2015-07-15 16:24:00,23,9
175,2015-07-15 15:25:00,2015-07-15 16:25:00,23,9
176,2015-07-15 15:26:00,2015-07-15 16:26:00,23,9
177,2015-07-15 15:27:00,2015-07-15 16:27:00,23,9
178,2015-07-15 15:28:00,2015-07-15 16:28:00,23,9
