,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
462,2015-12-10 07:19:00,2015-12-10 08:18:00,0.7308695499816433,299616.5994745763,-514.6694915254238,9
463,2015-12-10 07:20:00,2015-12-10 08:19:00,0.7305196662259812,299739.0887966102,-514.4830508474577,9
464,2015-12-10 07:21:00,2015-12-10 08:20:00,0.6988362421520089,299922.1337966102,-514.3966101694915,9
465,2015-12-10 07:22:00,2015-12-10 08:21:00,0.671034367089409,300113.84261016955,-514.6966101694916,9
466,2015-12-10 07:23:00,2015-12-10 08:22:00,0.6708975000743655,300280.7072711865,-514.9813559322034,9
467,2015-12-10 07:24:00,2015-12-10 08:23:00,0.6829127024671868,300460.561338983,-515.3457627118645,9
468,2015-12-10 07:25:00,2015-12-10 08:24:00,0.6741034865614596,300662.05727118644,-515.6932203389831,9
469,2015-12-10 07:26:00,2015-12-10 08:25:00,0.6247755987913263,300856.00218644063,-515.9305084745764,9
470,2015-12-10 07:27:00,2015-12-10 08:26:00,0.6080152796136017,301058.6128644069,-516.4033898305086,9
471,2015-12-10 07:28:00,2015-12-10 08:27:00,0.6175087754585651,301291.51271186443,-516.9610169491526,9
472,2015-12-10 07:29:00,2015-12-10 08:28:00,0.5933645875571006,301446.5962711865,-517.4525423728813,9
473,2015-12-10 07:30:00,2015-12-10 08:29:00,0.5536559956942304,301583.32000000007,-518.1,9
474,2015-12-10 07:31:00,2015-12-10 08:30:00,0.5642859080579733,301739.52264406777,-518.6559322033899,9
475,2015-12-10 07:32:00,2015-12-10 08:31:00,0.5748530436464275,301883.8545084745,-519.0203389830509,9
476,2015-12-10 07:33:00,2015-12-10 08:32:00,0.579237784515483,302033.6088474576,-519.5576271186442,9
477,2015-12-10 07:34:00,2015-12-10 08:33:00,0.583867526129015,302185.5468135593,-520.1813559322035,9
478,2015-12-10 07:35:00,2015-12-10 08:34:00,0.5692054541632227,302337.5049491526,-520.6949152542373,9
479,2015-12-10 07:36:00,2015-12-10 08:35:00,0.5561689968655246,302477.58867796615,-521.2966101694916,9
480,2015-12-10 07:37:00,2015-12-10 08:36:00,0.5516216926652725,302521.4815593221,-521.671186440678,9
481,2015-12-10 07:38:00,2015-12-10 08:37:00,0.5524210641556851,302540.5315593221,-521.8016949152543,9
482,2015-12-10 07:39:00,2015-12-10 08:38:00,0.5551600935380225,302584.46808474575,-522.093220338983,9
483,2015-12-10 07:40:00,2015-12-10 08:39:00,0.5616394468691489,302663.0175762712,-522.406779661017,9
484,2015-12-10 07:41:00,2015-12-10 08:40:00,0.5597373635700197,302696.1850338982,-522.6898305084746,9
485,2015-12-10 07:42:00,2015-12-10 08:41:00,0.562710863271075,302714.2396101695,-522.8966101694915,9
486,2015-12-10 07:43:00,2015-12-10 08:42:00,0.5685430112246704,302729.069779661,-523.0779661016949,9
487,2015-12-10 07:44:00,2015-12-10 08:43:00,0.564392166681557,302727.7090169491,-523.2220338983051,9
488,2015-12-10 07:45:00,2015-12-10 08:44:00,0.5634097605857912,302722.045220339,-523.4983050847458,9
489,2015-12-10 07:46:00,2015-12-10 08:45:00,0.5552884269120297,302721.80742372875,-523.835593220339,9
490,2015-12-10 07:47:00,2015-12-10 08:46:00,0.5522808922074556,302694.5667457627,-524.171186440678,9
491,2015-12-10 07:48:00,2015-12-10 08:47:00,0.5542226012968113,302714.9157288136,-524.5457627118644,9
492,2015-12-10 07:49:00,2015-12-10 08:48:00,0.5476808160707147,302847.7135254237,-525.1864406779661,9
493,2015-12-10 07:50:00,2015-12-10 08:49:00,0.5496826340549866,302945.94047457626,-525.9067796610169,9
494,2015-12-10 07:51:00,2015-12-10 08:50:00,0.557837357934929,303056.08461016946,-526.4050847457627,9
495,2015-12-10 07:52:00,2015-12-10 08:51:00,0.5592268712894464,303150.0345254237,-526.928813559322,9
496,2015-12-10 07:53:00,2015-12-10 08:52:00,0.5596273788063959,303223.4689322034,-527.1593220338982,9
497,2015-12-10 07:54:00,2015-12-10 08:53:00,0.561784802894166,303321.7919830509,-527.3338983050847,9
498,2015-12-10 07:55:00,2015-12-10 08:54:00,0.5576649134220367,303443.92259322037,-527.586440677966,9
499,2015-12-10 07:56:00,2015-12-10 08:55:00,0.5554623067758746,303604.9936101695,-527.7898305084746,9
500,2015-12-10 07:57:00,2015-12-10 08:56:00,0.5584195571044682,303732.576661017,-527.9932203389831,9
501,2015-12-10 07:58:00,2015-12-10 08:57:00,0.5710343052480302,303811.53767796606,-528.1203389830508,9
502,2015-12-10 07:59:00,2015-12-10 08:58:00,0.5656690309363485,303894.8478474577,-528.1338983050847,9
503,2015-12-10 08:00:00,2015-12-10 08:59:00,0.5586508918087765,304025.75022033905,-528.2423728813559,9
504,2015-12-10 08:01:00,2015-12-10 09:00:00,0.5208459626903118,304108.02996610175,-528.413559322034,9
505,2015-12-10 08:02:00,2015-12-10 09:01:00,0.49939903674428326,304179.52640677965,-528.6881355932203,9
506,2015-12-10 08:03:00,2015-12-10 09:02:00,0.4975435847243798,304254.29183050845,-529.0118644067796,9
507,2015-12-10 08:04:00,2015-12-10 09:03:00,0.4918093431728587,304330.163779661,-529.3118644067796,9
508,2015-12-10 08:05:00,2015-12-10 09:04:00,0.4944818663923792,304384.4424237289,-529.5644067796611,9
509,2015-12-10 08:06:00,2015-12-10 09:05:00,0.5077393071987212,304439.82827118644,-529.7016949152543,9
510,2015-12-10 08:07:00,2015-12-10 09:06:00,0.5247746456395677,304443.3510677966,-529.8237288135593,9
511,2015-12-10 08:08:00,2015-12-10 09:07:00,0.5628473613830098,304549.59852542373,-529.9457627118643,9
512,2015-12-10 08:09:00,2015-12-10 09:08:00,0.5835007131359844,304666.68615254236,-530.0033898305085,9
513,2015-12-10 08:10:00,2015-12-10 09:09:00,0.5791729864397194,304793.530220339,-530.2101694915253,9
514,2015-12-10 08:11:00,2015-12-10 09:10:00,0.5755778256915335,304840.40377966093,-530.3627118644067,9
515,2015-12-10 08:12:00,2015-12-10 09:11:00,0.5699920392371711,304894.87479661015,-530.4610169491525,9
