,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
0,2022-03-01 14:31:00,2022-03-01 15:30:00,0.8869156622902169,272328.73062711855,-534.9423728813559,8
1,2022-03-01 14:32:00,2022-03-01 15:31:00,0.8842497157729539,272453.55557627114,-535.193220338983,8
2,2022-03-01 14:33:00,2022-03-01 15:32:00,0.8816618930469736,272575.1091355932,-535.4440677966102,8
3,2022-03-01 14:34:00,2022-03-01 15:33:00,0.8795060185226675,272711.755338983,-535.6949152542372,8
4,2022-03-01 14:35:00,2022-03-01 15:34:00,0.8755550062523979,272836.4577118643,-535.9457627118644,8
5,2022-03-01 14:36:00,2022-03-01 15:35:00,0.8847136236411132,272954.6051016949,-536.1966101694915,8
6,2022-03-01 14:37:00,2022-03-01 15:36:00,0.8967356969984523,273086.73205084744,-536.4474576271186,8
7,2022-03-01 14:38:00,2022-03-01 15:37:00,0.9055901179366969,273213.3656949153,-536.6983050847457,8
8,2022-03-01 14:39:00,2022-03-01 15:38:00,0.9057546612381224,273335.5755254237,-536.9491525423729,8
9,2022-03-01 14:40:00,2022-03-01 15:39:00,0.9038225157554162,273455.51908474567,-536.9694915254237,8
10,2022-03-01 14:41:00,2022-03-01 15:40:00,0.8966907677501414,273585.0768135593,-536.9898305084745,8
11,2022-03-01 14:42:00,2022-03-01 15:41:00,0.88139652732788,273719.9213050847,-536.8271186440677,8
12,2022-03-01 14:43:00,2022-03-01 15:42:00,0.8653161574554113,273834.09410169494,-536.664406779661,8
13,2022-03-01 14:44:00,2022-03-01 15:43:00,0.8234360120582277,273947.05183050846,-536.5016949152542,8
14,2022-03-01 14:45:00,2022-03-01 15:44:00,0.8126653530244095,274052.3009152543,-536.8983050847457,8
15,2022-03-01 14:46:00,2022-03-01 15:45:00,0.805621184033708,274149.8335254238,-537.2949152542374,8
16,2022-03-01 14:47:00,2022-03-01 15:46:00,0.7968739444731089,274243.9733559323,-537.6728813559323,8
17,2022-03-01 14:48:00,2022-03-01 15:47:00,0.7856369943494185,274334.71013559325,-537.9847457627119,8
18,2022-03-01 14:49:00,2022-03-01 15:48:00,0.7772300733104064,274414.47664406773,-538.3101694915255,8
19,2022-03-01 14:50:00,2022-03-01 15:49:00,0.772696485335495,274495.1568135593,-538.5847457627119,8
20,2022-03-01 14:51:00,2022-03-01 15:50:00,0.7646717816099412,274571.34471186437,-538.7728813559322,8
21,2022-03-01 14:52:00,2022-03-01 15:51:00,0.7556858196809225,274639.79023728817,-538.9661016949153,8
22,2022-03-01 14:53:00,2022-03-01 15:52:00,0.7425005291026942,274725.35593220335,-539.0728813559322,8
23,2022-03-01 14:54:00,2022-03-01 15:53:00,0.7223219469560271,274824.7973898305,-539.1796610169491,8
24,2022-03-01 14:55:00,2022-03-01 15:54:00,0.6949029855414091,274903.51403389825,-539.3372881355932,8
25,2022-03-01 14:56:00,2022-03-01 15:55:00,0.6376645356050116,274982.0486779662,-539.5372881355931,8
26,2022-03-01 14:57:00,2022-03-01 15:56:00,0.5863474491716306,275057.15094915254,-539.7372881355932,8
27,2022-03-01 14:58:00,2022-03-01 15:57:00,0.5337951951822533,275132.06349152554,-539.9457627118644,8
28,2022-03-01 14:59:00,2022-03-01 15:58:00,0.4752464594177481,275210.03094915254,-540.1661016949153,8
29,2022-03-01 15:00:00,2022-03-01 15:59:00,0.4251068091758294,275284.5596949153,-540.3915254237288,8
30,2022-03-01 15:01:00,2022-03-01 16:00:00,0.32439448944362975,275371.86840677966,-540.6169491525424,8
31,2022-03-01 15:02:00,2022-03-01 16:01:00,0.28219888898282386,275454.6549491526,-540.7864406779661,8
32,2022-03-01 15:03:00,2022-03-01 16:02:00,0.27553322249612516,275509.1385084746,-540.7762711864407,8
33,2022-03-01 15:04:00,2022-03-01 16:03:00,0.282044635412935,275552.61291525426,-540.713559322034,8
34,2022-03-01 15:05:00,2022-03-01 16:04:00,0.2868035693346344,275608.86138983053,-540.5983050847458,8
35,2022-03-01 15:06:00,2022-03-01 16:05:00,0.29751501075337206,275650.8589322034,-540.5305084745763,8
36,2022-03-01 15:07:00,2022-03-01 16:06:00,0.298821619644681,275702.3832372881,-540.5186440677967,8
37,2022-03-01 15:08:00,2022-03-01 16:07:00,0.3036410502846114,275743.9773728814,-540.4830508474578,8
38,2022-03-01 15:09:00,2022-03-01 16:08:00,0.3077745439858174,275794.0174067797,-540.3406779661018,8
39,2022-03-01 15:10:00,2022-03-01 16:09:00,0.31890366289625033,275850.3411355932,-540.1983050847458,8
40,2022-03-01 15:11:00,2022-03-01 16:10:00,0.32372827209528293,275936.7325932203,-539.9932203389832,8
41,2022-03-01 15:12:00,2022-03-01 16:11:00,0.3330504717422938,276027.24489830504,-539.7864406779662,8
42,2022-03-01 15:13:00,2022-03-01 16:12:00,0.3255131274658426,276098.09540677967,-539.6830508474577,8
43,2022-03-01 15:14:00,2022-03-01 16:13:00,0.3457532681018216,276163.3371016949,-539.7186440677967,8
44,2022-03-01 15:15:00,2022-03-01 16:14:00,0.3523100980045702,276245.6746610169,-539.6576271186441,8
45,2022-03-01 15:16:00,2022-03-01 16:15:00,0.34378738377851986,276340.7791355932,-539.577966101695,8
46,2022-03-01 15:17:00,2022-03-01 16:16:00,0.31346591756333503,276419.4657457627,-539.4983050847458,8
47,2022-03-01 15:18:00,2022-03-01 16:17:00,0.2649315496602846,276484.9767627118,-539.4186440677967,8
48,2022-03-01 15:19:00,2022-03-01 16:18:00,0.2209220746262976,276551.3654067796,-539.3389830508476,8
49,2022-03-01 15:20:00,2022-03-01 16:19:00,0.18020101645945083,276626.2025254237,-539.2593220338983,8
50,2022-03-01 15:21:00,2022-03-01 16:20:00,0.13462412701310986,276696.5106610169,-539.2474576271187,8
51,2022-03-01 15:22:00,2022-03-01 16:21:00,0.1840548502645648,276751.48167796613,-539.3610169491526,8
