,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
0,2022-03-01 14:31:00,2022-03-01 15:30:00,0.8620676087232839,272328.73062711855,-534.9423728813559,8
1,2022-03-01 14:32:00,2022-03-01 15:31:00,0.8639452965218837,272453.55557627114,-535.193220338983,8
2,2022-03-01 14:33:00,2022-03-01 15:32:00,0.8650648935697578,272575.1091355932,-535.4440677966102,8
3,2022-03-01 14:34:00,2022-03-01 15:33:00,0.8663871443756804,272711.755338983,-535.6949152542372,8
4,2022-03-01 14:35:00,2022-03-01 15:34:00,0.8678856851068962,272836.4577118643,-535.9457627118644,8
5,2022-03-01 14:36:00,2022-03-01 15:35:00,0.8692136794031513,272954.6051016949,-536.1966101694915,8
6,2022-03-01 14:37:00,2022-03-01 15:36:00,0.871323438323699,273086.73205084744,-536.4474576271186,8
7,2022-03-01 14:38:00,2022-03-01 15:37:00,0.872947912923566,273213.3656949153,-536.6983050847457,8
8,2022-03-01 14:39:00,2022-03-01 15:38:00,0.8755905300935048,273335.5755254237,-536.9491525423729,8
9,2022-03-01 14:40:00,2022-03-01 15:39:00,0.8758219648813805,273455.51908474567,-536.9694915254237,8
10,2022-03-01 14:41:00,2022-03-01 15:40:00,0.8806853351601235,273585.0768135593,-536.9898305084745,8
11,2022-03-01 14:42:00,2022-03-01 15:41:00,0.8748428914420915,273719.9213050847,-536.8271186440677,8
12,2022-03-01 14:43:00,2022-03-01 15:42:00,0.8687774560543274,273834.09410169494,-536.664406779661,8
13,2022-03-01 14:44:00,2022-03-01 15:43:00,0.8556340021319233,273947.05183050846,-536.5016949152542,8
14,2022-03-01 14:45:00,2022-03-01 15:44:00,0.8537283518555785,274052.3009152543,-536.8983050847457,8
15,2022-03-01 14:46:00,2022-03-01 15:45:00,0.8507139019402423,274149.8335254238,-537.2949152542374,8
16,2022-03-01 14:47:00,2022-03-01 15:46:00,0.8508951282508976,274243.9733559323,-537.6728813559323,8
17,2022-03-01 14:48:00,2022-03-01 15:47:00,0.847226125969083,274334.71013559325,-537.9847457627119,8
18,2022-03-01 14:49:00,2022-03-01 15:48:00,0.8419819031860523,274414.47664406773,-538.3101694915255,8
19,2022-03-01 14:50:00,2022-03-01 15:49:00,0.8466025557951323,274495.1568135593,-538.5847457627119,8
20,2022-03-01 14:51:00,2022-03-01 15:50:00,0.8497778171229123,274571.34471186437,-538.7728813559322,8
21,2022-03-01 14:52:00,2022-03-01 15:51:00,0.8696902294922223,274639.79023728817,-538.9661016949153,8
22,2022-03-01 14:53:00,2022-03-01 15:52:00,0.8913286081408932,274725.35593220335,-539.0728813559322,8
23,2022-03-01 14:54:00,2022-03-01 15:53:00,0.8959949276272331,274824.7973898305,-539.1796610169491,8
24,2022-03-01 14:55:00,2022-03-01 15:54:00,0.8849770477228691,274903.51403389825,-539.3372881355932,8
25,2022-03-01 14:56:00,2022-03-01 15:55:00,0.8568629214783742,274982.0486779662,-539.5372881355931,8
26,2022-03-01 14:57:00,2022-03-01 15:56:00,0.8057405252013817,275057.15094915254,-539.7372881355932,8
27,2022-03-01 14:58:00,2022-03-01 15:57:00,0.7641482471448119,275132.06349152554,-539.9457627118644,8
28,2022-03-01 14:59:00,2022-03-01 15:58:00,0.7110043399364234,275210.03094915254,-540.1661016949153,8
29,2022-03-01 15:00:00,2022-03-01 15:59:00,0.6344611961431135,275284.5596949153,-540.3915254237288,8
30,2022-03-01 15:01:00,2022-03-01 16:00:00,0.45176038129155355,275371.86840677966,-540.6169491525424,8
31,2022-03-01 15:02:00,2022-03-01 16:01:00,0.658133789804088,275454.6549491526,-540.7864406779661,8
32,2022-03-01 15:03:00,2022-03-01 16:02:00,0.6575878840834595,275509.1385084746,-540.7762711864407,8
33,2022-03-01 15:04:00,2022-03-01 16:03:00,0.6742898519953509,275552.61291525426,-540.713559322034,8
34,2022-03-01 15:05:00,2022-03-01 16:04:00,0.6883652749674128,275608.86138983053,-540.5983050847458,8
35,2022-03-01 15:06:00,2022-03-01 16:05:00,0.6800137401365924,275650.8589322034,-540.5305084745763,8
36,2022-03-01 15:07:00,2022-03-01 16:06:00,0.669898092484637,275702.3832372881,-540.5186440677967,8
37,2022-03-01 15:08:00,2022-03-01 16:07:00,0.6594605669584291,275743.9773728814,-540.4830508474578,8
38,2022-03-01 15:09:00,2022-03-01 16:08:00,0.6640410643762299,275794.0174067797,-540.3406779661018,8
39,2022-03-01 15:10:00,2022-03-01 16:09:00,0.664515502631488,275850.3411355932,-540.1983050847458,8
40,2022-03-01 15:11:00,2022-03-01 16:10:00,0.6563577872237402,275936.7325932203,-539.9932203389832,8
41,2022-03-01 15:12:00,2022-03-01 16:11:00,0.6483242290125281,276027.24489830504,-539.7864406779662,8
42,2022-03-01 15:13:00,2022-03-01 16:12:00,0.6332144638517464,276098.09540677967,-539.6830508474577,8
43,2022-03-01 15:14:00,2022-03-01 16:13:00,0.622262436328104,276163.3371016949,-539.7186440677967,8
44,2022-03-01 15:15:00,2022-03-01 16:14:00,0.6106453827247733,276245.6746610169,-539.6576271186441,8
45,2022-03-01 15:16:00,2022-03-01 16:15:00,0.5755270852188431,276340.7791355932,-539.577966101695,8
46,2022-03-01 15:17:00,2022-03-01 16:16:00,0.5664595245360402,276419.4657457627,-539.4983050847458,8
47,2022-03-01 15:18:00,2022-03-01 16:17:00,0.5055988363229961,276484.9767627118,-539.4186440677967,8
48,2022-03-01 15:19:00,2022-03-01 16:18:00,0.45195427644838726,276551.3654067796,-539.3389830508476,8
49,2022-03-01 15:20:00,2022-03-01 16:19:00,0.3887901749974663,276626.2025254237,-539.2593220338983,8
50,2022-03-01 15:21:00,2022-03-01 16:20:00,0.3639714319464738,276696.5106610169,-539.2474576271187,8
51,2022-03-01 15:22:00,2022-03-01 16:21:00,0.3746729319994668,276751.48167796613,-539.3610169491526,8
52,2022-03-01 15:23:00,2022-03-01 16:22:00,0.43613081307862767,276803.0082881356,-539.5152542372881,8
53,2022-03-01 15:24:00,2022-03-01 16:23:00,0.47971701532508976,276860.8200677965,-539.6864406779661,8
54,2022-03-01 15:25:00,2022-03-01 16:24:00,0.520349439010056,276929.240338983,-539.8576271186441,8
55,2022-03-01 15:26:00,2022-03-01 16:25:00,0.579611196124274,277007.190440678,-539.5694915254238,8
56,2022-03-01 15:27:00,2022-03-01 16:26:00,0.626393499549882,277078.45450847456,-539.3915254237289,8
57,2022-03-01 15:28:00,2022-03-01 16:27:00,0.65593580818985,277147.3556949152,-539.3288135593222,8
58,2022-03-01 15:29:00,2022-03-01 16:28:00,0.7022458669782846,277202.00440677966,-539.2661016949153,8
59,2022-03-01 15:30:00,2022-03-01 16:29:00,0.7440069895657033,277241.3211186441,-538.9050847457628,8
60,2022-03-01 15:31:00,2022-03-01 16:30:00,0.7758800088156067,277271.79050847463,-538.6135593220339,8
61,2022-03-01 15:32:00,2022-03-01 16:31:00,0.7946899395791981,277309.6295932204,-538.322033898305,8
62,2022-03-01 15:33:00,2022-03-01 16:32:00,0.808892922166418,277333.21918644063,-538.0305084745762,8
63,2022-03-01 15:34:00,2022-03-01 16:33:00,0.8179830563244986,277367.42149152537,-537.7389830508474,8
64,2022-03-01 15:35:00,2022-03-01 16:34:00,0.8158488195652981,277412.2389491526,-537.4474576271185,8
65,2022-03-01 15:36:00,2022-03-01 16:35:00,0.8258556857605776,277467.67088135594,-537.228813559322,8
66,2022-03-01 15:37:00,2022-03-01 16:36:00,0.8306664366766325,277521.82816949155,-537.0101694915254,8
67,2022-03-01 15:38:00,2022-03-01 16:37:00,0.8311194549055974,277571.46799999994,-537.3661016949153,8
68,2022-03-01 15:39:00,2022-03-01 16:38:00,0.8288533422109648,277638.2106101694,-537.8830508474576,8
69,2022-03-01 15:40:00,2022-03-01 16:39:00,0.8346286396188002,277690.70789830503,-538.3525423728814,8
70,2022-03-01 15:41:00,2022-03-01 16:40:00,0.8382176615815788,277743.01179661014,-539.0050847457627,8
71,2022-03-01 15:42:00,2022-03-01 16:41:00,0.8407920749939101,277812.4233898305,-539.6576271186441,8
72,2022-03-01 15:43:00,2022-03-01 16:42:00,0.8501691581363386,277879.48216949153,-539.6762711864407,8
73,2022-03-01 15:44:00,2022-03-01 16:43:00,0.8503742314228696,277950.6734576272,-539.1796610169491,8
74,2022-03-01 15:45:00,2022-03-01 16:44:00,0.8500058443926021,278023.8382033898,-538.6830508474576,8
75,2022-03-01 15:46:00,2022-03-01 16:45:00,0.8424893556324308,278098.9770169491,-539.2016949152543,8
76,2022-03-01 15:47:00,2022-03-01 16:46:00,0.8388058925203602,278182.57701694913,-539.522033898305,8
77,2022-03-01 15:48:00,2022-03-01 16:47:00,0.8361792453113673,278273.5581355931,-539.6152542372882,8
78,2022-03-01 15:49:00,2022-03-01 16:48:00,0.843620532012577,278355.7058644068,-540.028813559322,8
79,2022-03-01 15:50:00,2022-03-01 16:49:00,0.8563963836793592,278441.98959322035,-540.4898305084745,8
80,2022-03-01 15:51:00,2022-03-01 16:50:00,0.8733317602448103,278537.81915254233,-540.9711864406779,8
81,2022-03-01 15:52:00,2022-03-01 16:51:00,0.8886375782470222,278625.8984067796,-541.6593220338983,8
82,2022-03-01 15:53:00,2022-03-01 16:52:00,0.8984207557007495,278715.95383050846,-542.3474576271186,8
83,2022-03-01 15:54:00,2022-03-01 16:53:00,0.8991904098766944,278822.04610169487,-542.949152542373,8
84,2022-03-01 15:55:00,2022-03-01 16:54:00,0.8821581352055712,278926.8733220339,-543.5084745762712,8
85,2022-03-01 15:56:00,2022-03-01 16:55:00,0.8642169562632859,279007.73874576273,-544.0677966101695,8
86,2022-03-01 15:57:00,2022-03-01 16:56:00,0.8782784238035793,279033.2901016949,-543.6949152542373,8
87,2022-03-01 15:58:00,2022-03-01 16:57:00,0.8823625799644405,279065.1467796609,-543.4406779661016,8
88,2022-03-01 15:59:00,2022-03-01 16:58:00,0.8426582042482741,279095.7446440677,-543.4949152542372,8
89,2022-03-01 16:00:00,2022-03-01 16:59:00,0.8338689744407107,279121.83949152543,-543.3525423728813,8
