,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
0,2016-10-29 15:37:00,2016-10-29 16:36:00,0.05807021168935343,302672.1900338983,-576.8474576271187,8
1,2016-10-29 15:38:00,2016-10-29 16:37:00,0.09600050975568096,302535.2244406779,-575.6762711864407,8
2,2016-10-29 15:39:00,2016-10-29 16:38:00,0.13704053965906512,302378.8293559322,-574.5135593220339,8
3,2016-10-29 15:40:00,2016-10-29 16:39:00,0.16763674190425365,302226.7885762712,-573.2813559322034,8
4,2016-10-29 15:41:00,2016-10-29 16:40:00,0.21225167488940777,302111.53406779666,-572.1271186440678,8
5,2016-10-29 15:42:00,2016-10-29 16:41:00,0.21890489274491867,302017.92864406784,-571.0135593220339,8
6,2016-10-29 15:43:00,2016-10-29 16:42:00,0.22212600118791945,301930.84101694915,-569.9322033898305,8
7,2016-10-29 15:44:00,2016-10-29 16:43:00,0.2633731673484314,301830.81091525423,-568.8525423728814,8
8,2016-10-29 15:45:00,2016-10-29 16:44:00,0.27257231231259227,301749.1885423729,-567.806779661017,8
9,2016-10-29 15:46:00,2016-10-29 16:45:00,0.2941068348179033,301652.4614237289,-566.7338983050848,8
10,2016-10-29 15:47:00,2016-10-29 16:46:00,0.32757611802090925,301527.6572711864,-565.5542372881356,8
11,2016-10-29 15:48:00,2016-10-29 16:47:00,0.354681032152223,301409.3712372881,-564.4,8
12,2016-10-29 15:49:00,2016-10-29 16:48:00,0.2950486577884862,301280.3052033897,-563.1779661016949,8
13,2016-10-29 15:50:00,2016-10-29 16:49:00,0.2878165178005105,301159.91655932204,-562.0067796610168,8
14,2016-10-29 15:51:00,2016-10-29 16:50:00,0.27736945056238665,301044.9659491526,-560.9457627118643,8
15,2016-10-29 15:52:00,2016-10-29 16:51:00,0.2727907565971068,300928.9640847457,-559.7067796610169,8
16,2016-10-29 15:53:00,2016-10-29 16:52:00,0.2695990061503031,300812.99289830495,-558.4677966101694,8
17,2016-10-29 15:54:00,2016-10-29 16:53:00,0.2648300230760372,300700.2957796609,-557.2118644067797,8
18,2016-10-29 15:55:00,2016-10-29 16:54:00,0.23856364447641487,300573.5755084745,-555.9661016949151,9
19,2016-10-29 15:56:00,2016-10-29 16:55:00,0.1633086416955176,300454.4544237288,-554.7203389830509,9
20,2016-10-29 15:57:00,2016-10-29 16:56:00,0.08007786281233015,300338.60713559325,-553.4745762711865,9
21,2016-10-29 15:58:00,2016-10-29 16:57:00,0.06216715189682628,300221.7096779662,-552.2661016949153,9
22,2016-10-29 15:59:00,2016-10-29 16:58:00,0.15378258350816337,300167.54493220337,-551.1016949152543,9
23,2016-10-29 16:00:00,2016-10-29 16:59:00,0.17244463200208818,300098.2762881356,-550.0745762711864,9
24,2016-10-29 16:01:00,2016-10-29 17:00:00,0.23223670034016242,300069.0371355932,-550.0661016949152,9
25,2016-10-29 16:02:00,2016-10-29 17:01:00,0.27553836817103705,300029.01964406774,-550.0457627118644,9
26,2016-10-29 16:03:00,2016-10-29 17:02:00,0.3122466038045038,299963.0893050847,-549.1372881355932,9
27,2016-10-29 16:04:00,2016-10-29 17:03:00,0.34423592554281846,299893.9482881356,-548.228813559322,9
28,2016-10-29 16:05:00,2016-10-29 17:04:00,0.37387725100701236,299806.46174576273,-547.3203389830509,9
29,2016-10-29 16:06:00,2016-10-29 17:05:00,0.38589743839437823,299737.3831864407,-547.0508474576271,9
30,2016-10-29 16:07:00,2016-10-29 17:06:00,0.4350715154404221,299680.22835593217,-546.5186440677967,9
31,2016-10-29 16:08:00,2016-10-29 17:07:00,0.47714102950537113,299612.2968305085,-545.5813559322035,9
32,2016-10-29 16:09:00,2016-10-29 17:08:00,0.5264911955216245,299543.3141186441,-544.5152542372881,9
33,2016-10-29 16:10:00,2016-10-29 17:09:00,0.5662464215267407,299489.4977457627,-543.4966101694915,9
34,2016-10-29 16:11:00,2016-10-29 17:10:00,0.5950253554697117,299422.74188135593,-542.4711864406779,9
35,2016-10-29 16:12:00,2016-10-29 17:11:00,0.6177490050205292,299341.96349152544,-541.4457627118644,9
36,2016-10-29 16:13:00,2016-10-29 17:12:00,0.6311719266738042,299268.78610169486,-540.4203389830508,9
37,2016-10-29 16:14:00,2016-10-29 17:13:00,0.6456476483136436,299237.8022881355,-539.3949152542374,9
38,2016-10-29 16:15:00,2016-10-29 17:14:00,0.6449250248809427,299219.82144067803,-538.2661016949153,9
39,2016-10-29 16:16:00,2016-10-29 17:15:00,0.6679187602248089,299217.0094067798,-537.271186440678,9
40,2016-10-29 16:17:00,2016-10-29 17:16:00,0.6853510672795834,299229.36449152546,-536.413559322034,9
41,2016-10-29 16:18:00,2016-10-29 17:17:00,0.6849529233808499,299252.5625593221,-536.6474576271187,9
42,2016-10-29 16:19:00,2016-10-29 17:18:00,0.685493248211135,299273.6308644068,-536.7813559322034,9
43,2016-10-29 16:20:00,2016-10-29 17:19:00,0.6833913037988117,299309.8682372882,-537.1220338983051,9
44,2016-10-29 16:21:00,2016-10-29 17:20:00,0.6834540344231724,299347.22033898317,-537.6576271186441,9
45,2016-10-29 16:22:00,2016-10-29 17:21:00,0.6787619280411901,299385.68450847466,-537.9525423728813,9
46,2016-10-29 16:23:00,2016-10-29 17:22:00,0.6849790098460261,299416.6152881356,-538.050847457627,9
47,2016-10-29 16:24:00,2016-10-29 17:23:00,0.6781949648920429,299438.93281355937,-538.1491525423728,9
48,2016-10-29 16:25:00,2016-10-29 17:24:00,0.6777321990663743,299456.9580677966,-538.4966101694914,9
49,2016-10-29 16:26:00,2016-10-29 17:25:00,0.6792747276799236,299466.3694915254,-538.6406779661016,9
50,2016-10-29 16:27:00,2016-10-29 17:26:00,0.6786427793365968,299475.81484745763,-538.7067796610169,9
51,2016-10-29 16:28:00,2016-10-29 17:27:00,0.682283695241595,299476.645440678,-538.8237288135593,9
52,2016-10-29 16:29:00,2016-10-29 17:28:00,0.6817630303205957,299473.18586440687,-539.0237288135594,9
53,2016-10-29 16:30:00,2016-10-29 17:29:00,0.6756105065695096,299471.9212881356,-539.3830508474576,9
54,2016-10-29 16:31:00,2016-10-29 17:30:00,0.6720945141349965,299489.0675932204,-539.8033898305085,9
55,2016-10-29 16:32:00,2016-10-29 17:31:00,0.66040268833234,299473.81786440674,-539.957627118644,9
56,2016-10-29 16:33:00,2016-10-29 17:32:00,0.661355349187351,299493.1961016949,-540.1084745762712,9
57,2016-10-29 16:34:00,2016-10-29 17:33:00,0.6546171352201275,299513.6889152542,-540.3881355932203,9
58,2016-10-29 16:35:00,2016-10-29 17:34:00,0.6613557342012305,299538.54111864406,-540.6457627118644,9
59,2016-10-29 16:36:00,2016-10-29 17:35:00,0.6535133854485472,299582.88484745764,-540.7762711864407,9
60,2016-10-29 16:37:00,2016-10-29 17:36:00,0.6515000663791596,299604.5617966102,-540.7898305084747,9
61,2016-10-29 16:38:00,2016-10-29 17:37:00,0.6667382657530478,299631.6799322034,-540.7949152542374,9
62,2016-10-29 16:39:00,2016-10-29 17:38:00,0.633698271469449,299656.6691864407,-540.8694915254239,9
63,2016-10-29 16:40:00,2016-10-29 17:39:00,0.6359136763799311,299647.1003728814,-540.8661016949153,9
64,2016-10-29 16:41:00,2016-10-29 17:40:00,0.6340111107464752,299617.02800000005,-540.5372881355933,9
65,2016-10-29 16:42:00,2016-10-29 17:41:00,0.6079172007300369,299564.28732203395,-540.2237288135593,9
