,Start,Stop,Pearson,expected-arrival
152,2018-10-09 10:10:00,2018-10-09 11:10:00,7,8
153,2018-10-09 10:11:00,2018-10-09 11:11:00,7,8
154,2018-10-09 10:12:00,2018-10-09 11:12:00,7,8
155,2018-10-09 10:13:00,2018-10-09 11:13:00,7,8
156,2018-10-09 10:14:00,2018-10-09 11:14:00,7,8
157,2018-10-09 10:15:00,2018-10-09 11:15:00,7,8
158,2018-10-09 10:16:00,2018-10-09 11:16:00,7,8
159,2018-10-09 10:17:00,2018-10-09 11:17:00,7,8
160,2018-10-09 10:18:00,2018-10-09 11:18:00,7,8
161,2018-10-09 10:19:00,2018-10-09 11:19:00,15,8
162,2018-10-09 10:20:00,2018-10-09 11:20:00,16,8
163,2018-10-09 10:21:00,2018-10-09 11:21:00,19,8
164,2018-10-09 10:22:00,2018-10-09 11:22:00,20,8
165,2018-10-09 10:23:00,2018-10-09 11:23:00,21,8
166,2018-10-09 10:24:00,2018-10-09 11:24:00,21,8
167,2018-10-09 10:25:00,2018-10-09 11:25:00,21,8
168,2018-10-09 10:26:00,2018-10-09 11:26:00,21,8
169,2018-10-09 10:27:00,2018-10-09 11:27:00,21,8
170,2018-10-09 10:28:00,2018-10-09 11:28:00,21,8
171,2018-10-09 10:29:00,2018-10-09 11:29:00,21,8
172,2018-10-09 10:30:00,2018-10-09 11:30:00,21,8
173,2018-10-09 10:31:00,2018-10-09 11:31:00,21,8
174,2018-10-09 10:32:00,2018-10-09 11:32:00,21,8
175,2018-10-09 10:33:00,2018-10-09 11:33:00,21,8
176,2018-10-09 10:34:00,2018-10-09 11:34:00,21,8
177,2018-10-09 10:35:00,2018-10-09 11:35:00,21,8
178,2018-10-09 10:36:00,2018-10-09 11:36:00,21,8
179,2018-10-09 10:37:00,2018-10-09 11:37:00,21,8
180,2018-10-09 10:38:00,2018-10-09 11:38:00,21,8
181,2018-10-09 10:39:00,2018-10-09 11:39:00,21,8
182,2018-10-09 10:40:00,2018-10-09 11:40:00,21,8
183,2018-10-09 10:41:00,2018-10-09 11:41:00,21,8
184,2018-10-09 10:42:00,2018-10-09 11:42:00,21,8
185,2018-10-09 10:43:00,2018-10-09 11:43:00,21,8
186,2018-10-09 10:44:00,2018-10-09 11:44:00,21,8
187,2018-10-09 10:45:00,2018-10-09 11:45:00,21,8
188,2018-10-09 10:46:00,2018-10-09 11:46:00,21,8
189,2018-10-09 10:47:00,2018-10-09 11:47:00,21,8
190,2018-10-09 10:48:00,2018-10-09 11:48:00,21,8
191,2018-10-09 10:49:00,2018-10-09 11:49:00,21,8
192,2018-10-09 10:50:00,2018-10-09 11:50:00,21,8
193,2018-10-09 10:51:00,2018-10-09 11:51:00,21,8
194,2018-10-09 10:52:00,2018-10-09 11:52:00,21,8
195,2018-10-09 10:53:00,2018-10-09 11:53:00,21,8
196,2018-10-09 10:54:00,2018-10-09 11:54:00,21,8
197,2018-10-09 10:55:00,2018-10-09 11:55:00,2,8
198,2018-10-09 10:56:00,2018-10-09 11:56:00,2,8
199,2018-10-09 10:57:00,2018-10-09 11:57:00,2,8
200,2018-10-09 10:58:00,2018-10-09 11:58:00,1,8
201,2018-10-09 10:59:00,2018-10-09 11:59:00,1,8
