,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
41,2015-11-11 01:17:00,2015-11-11 02:16:00,0.2836556274426553,321132.73033898306,-656.4237288135594,8
42,2015-11-11 01:18:00,2015-11-11 02:17:00,0.21179259110504423,321116.48016949143,-656.2152542372884,8
43,2015-11-11 01:19:00,2015-11-11 02:18:00,0.2928372151431182,321085.06118644064,-656.006779661017,8
44,2015-11-11 01:20:00,2015-11-11 02:19:00,0.2963409562085453,321055.77042372886,-655.742372881356,8
45,2015-11-11 01:21:00,2015-11-11 02:20:00,0.30036011044367467,321016.71527118643,-655.5525423728814,8
46,2015-11-11 01:22:00,2015-11-11 02:21:00,0.29500070474854573,320986.27228813554,-655.5898305084746,8
47,2015-11-11 01:23:00,2015-11-11 02:22:00,0.2782639964986662,320952.55252542376,-655.693220338983,8
48,2015-11-11 01:24:00,2015-11-11 02:23:00,0.2557285281543557,320920.960220339,-655.5983050847457,8
49,2015-11-11 01:25:00,2015-11-11 02:24:00,0.2414060822848726,320897.98072881356,-655.6237288135591,8
50,2015-11-11 01:26:00,2015-11-11 02:25:00,0.20692502452921138,320890.1019152542,-655.6186440677965,8
51,2015-11-11 01:27:00,2015-11-11 02:26:00,0.27535579437212476,320853.000220339,-655.493220338983,8
52,2015-11-11 01:28:00,2015-11-11 02:27:00,0.3080651547250426,320830.9980169492,-655.3593220338983,8
53,2015-11-11 01:29:00,2015-11-11 02:28:00,0.31485258934434784,320806.8005593222,-655.328813559322,8
54,2015-11-11 01:30:00,2015-11-11 02:29:00,0.3061106443402591,320767.4335084746,-655.2389830508475,8
55,2015-11-11 01:31:00,2015-11-11 02:30:00,0.30216500875154734,320736.680220339,-655.1728813559322,8
56,2015-11-11 01:32:00,2015-11-11 02:31:00,0.27420630262791756,320717.7822542373,-655.2932203389831,8
57,2015-11-11 01:33:00,2015-11-11 02:32:00,0.28299609368877343,320715.0672372882,-655.4016949152542,8
58,2015-11-11 01:34:00,2015-11-11 02:33:00,0.34198134031157096,320683.12903389835,-655.5644067796608,8
59,2015-11-11 01:35:00,2015-11-11 02:34:00,0.36655108070381537,320644.67030508484,-655.4254237288135,8
60,2015-11-11 01:36:00,2015-11-11 02:35:00,0.37825512243964154,320604.01513559325,-655.3101694915254,8
61,2015-11-11 01:37:00,2015-11-11 02:36:00,0.3735053322302436,320562.24503389833,-655.1983050847459,8
62,2015-11-11 01:38:00,2015-11-11 02:37:00,0.364215331891529,320531.25037288136,-654.9728813559323,8
63,2015-11-11 01:39:00,2015-11-11 02:38:00,0.3432235515470397,320491.5735932204,-654.8694915254239,8
64,2015-11-11 01:40:00,2015-11-11 02:39:00,0.36619363222404433,320438.8893728814,-654.6372881355932,8
65,2015-11-11 01:41:00,2015-11-11 02:40:00,0.3874650043053212,320364.5503050848,-654.6016949152543,8
66,2015-11-11 01:42:00,2015-11-11 02:41:00,0.2851224825961903,320307.47445762705,-654.8610169491525,8
67,2015-11-11 01:43:00,2015-11-11 02:42:00,0.3290878762650038,320253.60716949153,-655.1593220338983,8
68,2015-11-11 01:44:00,2015-11-11 02:43:00,0.3465878527330699,320195.3798813559,-655.306779661017,8
69,2015-11-11 01:45:00,2015-11-11 02:44:00,0.3606527041719345,320131.7139491526,-655.4542372881357,8
70,2015-11-11 01:46:00,2015-11-11 02:45:00,0.3719255426290205,320074.49988135597,-655.6016949152543,8
71,2015-11-11 01:47:00,2015-11-11 02:46:00,0.38091151736504913,320025.9007288136,-655.7491525423728,8
72,2015-11-11 01:48:00,2015-11-11 02:47:00,0.3612347587045145,319984.833338983,-655.9033898305084,8
73,2015-11-11 01:49:00,2015-11-11 02:48:00,0.3543782887939178,319943.7332711865,-656.0610169491524,8
74,2015-11-11 01:50:00,2015-11-11 02:49:00,0.38285630832705414,319909.08530508477,-656.1983050847456,8
75,2015-11-11 01:51:00,2015-11-11 02:50:00,0.373547593202824,319873.3220847458,-656.3016949152542,8
76,2015-11-11 01:52:00,2015-11-11 02:51:00,0.44096667133085937,319834.28140677966,-656.5033898305084,8
77,2015-11-11 01:53:00,2015-11-11 02:52:00,0.49999540131997233,319785.47791525425,-656.7152542372879,8
78,2015-11-11 01:54:00,2015-11-11 02:53:00,0.5489496782775759,319717.18072881363,-656.9423728813558,8
79,2015-11-11 01:55:00,2015-11-11 02:54:00,0.5359668189370559,319651.01191525423,-656.9796610169491,8
80,2015-11-11 01:56:00,2015-11-11 02:55:00,0.5229872003340104,319581.5668305085,-657.0169491525422,8
81,2015-11-11 01:57:00,2015-11-11 02:56:00,0.5050421692053275,319508.8447966102,-657.0016949152542,8
82,2015-11-11 01:58:00,2015-11-11 02:57:00,0.4986520042714813,319438.25005084754,-656.9694915254237,8
83,2015-11-11 01:59:00,2015-11-11 02:58:00,0.5104454581074023,319367.6222542373,-656.9559322033898,8
84,2015-11-11 02:00:00,2015-11-11 02:59:00,0.5234550009878012,319293.71699999995,-656.986440677966,8
85,2015-11-11 02:01:00,2015-11-11 03:00:00,0.5328965649175246,319214.37293220346,-657.0169491525425,8
86,2015-11-11 02:02:00,2015-11-11 03:01:00,0.5446753412787907,319134.9956440678,-657.1440677966104,8
87,2015-11-11 02:03:00,2015-11-11 03:02:00,0.5429873477412642,319054.5034237289,-657.2355932203392,8
88,2015-11-11 02:04:00,2015-11-11 03:03:00,0.5364939586409416,318971.8145254237,-657.2525423728813,8
89,2015-11-11 02:05:00,2015-11-11 03:04:00,0.5230795531502481,318890.1734406779,-657.1864406779661,8
90,2015-11-11 02:06:00,2015-11-11 03:05:00,0.5214146177508435,318814.9854745763,-657.228813559322,8
91,2015-11-11 02:07:00,2015-11-11 03:06:00,0.5210454802944756,318735.44038983056,-657.3033898305085,8
92,2015-11-11 02:08:00,2015-11-11 03:07:00,0.5207705538471925,318661.26649152546,-657.3779661016949,8
93,2015-11-11 02:09:00,2015-11-11 03:08:00,0.5205463998991345,318592.4640169492,-657.4525423728813,8
94,2015-11-11 02:10:00,2015-11-11 03:09:00,0.5334589808310655,318524.70783050853,-657.5932203389831,8
95,2015-11-11 02:11:00,2015-11-11 03:10:00,0.5450286799459672,318458.00138983055,-657.7322033898305,8
96,2015-11-11 02:12:00,2015-11-11 03:11:00,0.5456953451279668,318406.3941016949,-657.857627118644,8
97,2015-11-11 02:13:00,2015-11-11 03:12:00,0.5453104971414069,318355.83427118644,-657.9830508474577,8
98,2015-11-11 02:14:00,2015-11-11 03:13:00,0.5506230248345313,318282.53918644064,-658.1525423728814,8
99,2015-11-11 02:15:00,2015-11-11 03:14:00,0.5334800469920506,318199.4824745763,-658.2033898305085,8
100,2015-11-11 02:16:00,2015-11-11 03:15:00,0.5401596267035557,318133.6878305084,-658.3271186440677,8
101,2015-11-11 02:17:00,2015-11-11 03:16:00,0.5591025221830204,318078.67138983053,-658.3983050847456,8
102,2015-11-11 02:18:00,2015-11-11 03:17:00,0.5885700908113434,318026.8639322034,-658.5728813559323,8
103,2015-11-11 02:19:00,2015-11-11 03:18:00,0.632090177104041,317981.5100508474,-658.8016949152542,8
104,2015-11-11 02:20:00,2015-11-11 03:19:00,0.6622442720692671,317942.60859322036,-658.9677966101696,8
105,2015-11-11 02:21:00,2015-11-11 03:20:00,0.6764830967395644,317895.027,-659.071186440678,8
106,2015-11-11 02:22:00,2015-11-11 03:21:00,0.6931326290933523,317846.3304915254,-659.1,8
107,2015-11-11 02:23:00,2015-11-11 03:22:00,0.702103633554457,317791.1148305085,-659.2016949152542,8
108,2015-11-11 02:24:00,2015-11-11 03:23:00,0.7090424414712931,317730.46110169496,-659.3033898305084,8
109,2015-11-11 02:25:00,2015-11-11 03:24:00,0.7326035612050893,317666.53059322026,-659.5050847457628,8
110,2015-11-11 02:26:00,2015-11-11 03:25:00,0.7432401694254739,317604.7295762712,-659.6491525423729,8
111,2015-11-11 02:27:00,2015-11-11 03:26:00,0.7621261004544722,317549.3814406779,-659.8118644067797,8
112,2015-11-11 02:28:00,2015-11-11 03:27:00,0.7700098917259282,317501.56720338983,-659.9355932203389,8
113,2015-11-11 02:29:00,2015-11-11 03:28:00,0.7554353270161813,317462.36855932197,-660.064406779661,8
114,2015-11-11 02:30:00,2015-11-11 03:29:00,0.7491029455679531,317419.8945593221,-660.1898305084745,8
115,2015-11-11 02:31:00,2015-11-11 03:30:00,0.7625382811805307,317370.90201694914,-660.357627118644,8
116,2015-11-11 02:32:00,2015-11-11 03:31:00,0.7694833924566238,317302.41625423735,-660.5576271186441,8
117,2015-11-11 02:33:00,2015-11-11 03:32:00,0.7787205777520293,317250.113779661,-660.7491525423729,8
118,2015-11-11 02:34:00,2015-11-11 03:33:00,0.7880567022807287,317198.859779661,-661.0050847457628,7
119,2015-11-11 02:35:00,2015-11-11 03:34:00,0.8005639790165194,317152.97893220343,-661.2694915254237,7
